,Zip,Household Income Change,Median Home Value Change,% Bachelors+ Change,Starbucks Store Count,Walmart Store Count
15766,56711,-12.97,-37.88,31.95,0.0,0.0
15767,56713,35.09,17.64,-5.57,0.0,0.0
15768,56714,25.97,14.55,-6.34,0.0,0.0
15769,56715,36.28,60.88,8.27,0.0,0.0
15770,56716,20.42,37.4,6.18,0.0,1.0
15771,56720,41.46,0.0,125.78,0.0,0.0
15772,56721,11.93,24.82,-1.01,0.0,0.0
15773,56722,-9.64,39.43,-3.77,0.0,0.0
15774,56723,42.36,45.31,-3.15,0.0,0.0
15775,56724,15.25,40.74,1.74,0.0,0.0
15776,56725,28.79,56.69,0.81,0.0,0.0
15777,56726,24.13,30.99,-6.26,0.0,0.0
15778,56727,8.23,5.74,9.88,0.0,0.0
15779,56728,16.35,0.24,-4.06,0.0,0.0
15780,56729,-3.57,-19.37,-5.29,0.0,0.0
15781,56731,-34.73,589.94,-33.69,0.0,0.0
15782,56732,-1.29,19.64,-0.3,0.0,0.0
15783,56733,2.73,-4.27,3.55,0.0,0.0
15784,56734,34.94,24.73,20.56,0.0,0.0
15785,56735,32.17,43.31,-17.19,0.0,0.0
15786,56736,8.41,44.71,-2.29,0.0,0.0
15787,56737,-2.96,19.5,-0.12,0.0,0.0
15788,56738,17.11,54.04,-1.16,0.0,0.0
15789,56741,15.05,10.15,-29.76,0.0,0.0
15790,56742,5.85,41.56,-1.0,0.0,0.0
15791,56744,-7.01,31.12,-3.03,0.0,0.0
15792,56748,26.64,24.39,-6.6,0.0,0.0
15793,56750,29.35,45.61,4.13,0.0,0.0
15794,56751,16.97,41.08,7.21,0.0,0.0
15795,56754,54.92,99.74,6.16,0.0,0.0
15796,56755,20.31,18.86,4.36,0.0,0.0
15797,56756,33.66,26.74,-7.9,0.0,0.0
15798,56757,17.42,42.36,1.11,0.0,0.0
15799,56758,44.54,23.54,-9.73,0.0,0.0
15800,56759,33.18,81.42,0.63,0.0,0.0
15801,56760,20.82,10.56,4.76,0.0,0.0
15802,56761,41.76,30.63,1.8,0.0,0.0
15803,56762,27.57,29.04,5.26,0.0,0.0
15804,56763,21.25,14.54,1.24,0.0,0.0
15805,57001,-0.73,10.78,2.79,0.0,0.0
15806,57002,29.69,29.45,3.59,0.0,0.0
15807,57003,34.5,16.63,-7.12,0.0,0.0
15808,57004,19.94,29.9,-7.09,0.0,0.0
15809,57005,33.4,26.45,-1.74,0.0,0.0
15810,57006,30.1,24.61,3.79,1.0,1.0
15811,57010,-14.21,50.17,23.87,0.0,0.0
15812,57012,9.59,42.78,-11.73,0.0,0.0
15813,57013,35.93,23.39,0.63,0.0,0.0
15814,57014,4.8,19.66,3.26,0.0,0.0
15815,57015,20.03,14.94,-7.58,0.0,0.0
15816,57016,40.99,12.93,-16.59,0.0,0.0
15817,57017,34.62,47.77,-2.31,0.0,0.0
15818,57018,11.16,14.16,7.35,0.0,0.0
15819,57020,33.37,21.95,-9.97,0.0,0.0
15820,57021,38.06,62.14,1.42,0.0,0.0
15821,57022,30.04,27.88,-2.39,0.0,0.0
15822,57024,21.27,19.57,6.78,0.0,0.0
15823,57025,21.87,26.33,-4.75,0.0,0.0
15824,57026,5.6,36.17,9.24,0.0,0.0
15825,57027,-9.66,-46.89,31.18,0.0,0.0
15826,57028,8.69,10.79,1.22,0.0,0.0
15827,57029,35.08,10.26,-8.01,0.0,0.0
15828,57030,9.87,41.71,-0.07,0.0,0.0
15829,57031,17.75,41.87,14.82,0.0,0.0
15830,57032,3.27,13.06,-3.7,0.0,0.0
15831,57033,13.85,16.67,5.57,0.0,0.0
15832,57034,49.48,55.91,4.82,0.0,0.0
15833,57035,0.61,-9.89,-8.62,0.0,0.0
15834,57036,-9.68,36.87,7.04,0.0,0.0
15835,57037,62.68,68.16,-3.3,0.0,0.0
15836,57038,15.97,67.93,-4.65,0.0,0.0
15837,57039,6.93,15.51,-4.27,0.0,0.0
15838,57040,32.57,3.06,16.9,0.0,0.0
15839,57041,110.05,-13.49,-5.26,0.0,0.0
15840,57042,36.44,37.5,7.55,0.0,0.0
15841,57043,6.08,24.61,5.8,0.0,0.0
15842,57045,1.79,33.87,-1.82,0.0,0.0
15843,57046,32.42,23.78,1.61,0.0,0.0
15844,57047,15.62,48.47,-17.19,0.0,0.0
15845,57048,13.04,31.0,-4.27,0.0,0.0
15846,57049,5.33,10.36,4.82,0.0,0.0
15847,57050,24.28,58.57,4.42,0.0,0.0
15848,57051,59.05,-21.09,-1.32,0.0,0.0
15849,57052,92.02,225.0,1.03,0.0,0.0
15850,57053,36.73,37.21,5.03,0.0,0.0
15851,57054,-11.08,7.05,3.36,0.0,0.0
15852,57055,-7.74,18.84,-1.86,0.0,0.0
15853,57057,29.45,-27.33,-17.14,0.0,0.0
15854,57058,48.06,34.78,-5.89,0.0,0.0
15855,57059,21.89,16.2,2.15,0.0,0.0
15856,57061,14.39,-30.64,45.72,0.0,0.0
15857,57062,41.18,-0.78,4.08,0.0,0.0
15858,57063,15.52,28.23,5.43,0.0,0.0
15859,57064,10.98,29.07,-0.68,0.0,0.0
15860,57065,32.92,55.97,15.38,0.0,0.0
15861,57066,8.04,38.55,-3.78,0.0,0.0
15862,57067,15.94,86.31,-16.84,0.0,0.0
15863,57068,-5.99,5.26,16.48,0.0,0.0
15864,57069,16.89,19.34,1.13,0.0,1.0
15865,57070,-2.98,39.43,-1.2,0.0,0.0
15866,57071,38.21,16.46,-5.46,0.0,0.0
15867,57072,40.14,5.36,7.52,0.0,0.0
15868,57073,-9.82,23.17,-17.67,0.0,0.0
15869,57075,55.05,62.49,6.63,0.0,0.0
15870,57076,41.66,160.6,13.93,0.0,0.0
15871,57077,6.03,31.42,-2.14,0.0,0.0
15872,57078,-2.46,15.93,-0.58,1.0,1.0
15873,57103,9.09,14.45,2.48,1.0,0.0
15874,57104,8.28,7.0,1.07,1.0,0.0
15875,57105,10.9,19.35,-1.55,1.0,0.0
15876,57106,13.62,14.78,4.18,4.0,1.0
15877,57107,5.99,22.28,-6.04,0.0,1.0
15878,57108,17.59,6.0,3.18,1.0,1.0
15879,57110,3.56,26.4,4.86,2.0,1.0
15880,57117,15.05,10.15,5.55,0.0,0.0
15881,57197,15.05,10.15,-97.48,0.0,0.0
15882,57201,17.91,28.8,3.57,1.0,1.0
15883,57212,21.16,45.61,-10.87,0.0,0.0
15884,57213,45.62,30.43,-7.01,0.0,0.0
15885,57214,2.43,-6.72,-13.57,0.0,0.0
15886,57216,9.05,0.91,1.17,0.0,0.0
15887,47147,1.92,10.31,-16.6,0.0,0.0
15888,47150,21.73,4.88,3.56,2.0,1.0
15889,47160,69.67,-28.53,-16.09,0.0,0.0
15890,47161,2.7,5.01,28.44,0.0,0.0
15891,47162,18.16,-0.35,17.55,0.0,0.0
15892,47163,59.72,18.35,4.73,0.0,0.0
15893,47164,-12.6,11.07,9.54,0.0,0.0
15894,47165,23.45,10.59,13.83,0.0,0.0
15895,47166,-11.26,-15.5,-12.87,0.0,0.0
15896,47167,15.05,13.53,2.86,0.0,1.0
15897,47170,16.1,2.89,5.51,0.0,1.0
15898,47172,31.36,10.5,3.09,0.0,0.0
15899,47175,2.21,-20.84,-23.73,0.0,0.0
15900,47177,-22.43,-9.44,-8.31,0.0,0.0
15901,47201,10.56,9.85,2.1,4.0,2.0
15902,47203,2.4,7.52,-1.2,0.0,0.0
15903,47220,15.45,-1.5,-3.87,0.0,0.0
15904,47223,-8.01,-3.49,23.25,0.0,0.0
15905,47224,31.61,-36.68,-2.49,0.0,0.0
15906,47226,64.14,12.37,37.63,0.0,0.0
15907,47227,21.43,27.23,-9.94,0.0,0.0
15908,47229,33.45,1.69,-0.94,0.0,0.0
15909,47230,41.5,1.43,2.73,0.0,0.0
15910,47231,-1.93,45.69,8.78,0.0,0.0
15911,47232,-0.19,0.18,0.73,0.0,0.0
15912,47234,12.29,33.97,13.39,0.0,0.0
15913,47235,-1.3,-18.21,-9.36,0.0,0.0
15914,47240,16.54,9.84,-1.55,0.0,1.0
15915,47243,31.65,28.51,1.6,0.0,0.0
15916,47244,-3.89,-21.99,-5.77,0.0,0.0
15917,47246,23.05,3.55,11.32,0.0,0.0
15918,47247,113.56,33.21,-6.6,0.0,0.0
15919,47250,14.48,10.16,2.45,0.0,1.0
15920,47260,7.08,-16.05,-2.21,0.0,0.0
15921,47263,-11.46,-16.18,31.62,0.0,0.0
15922,47264,38.75,-11.47,1.1,0.0,0.0
15923,47265,11.33,13.33,2.83,0.0,1.0
15924,47270,52.49,-10.69,3.66,0.0,0.0
15925,47272,18.4,3.94,2.42,0.0,0.0
15926,47273,7.8,34.21,0.41,0.0,0.0
15927,47274,5.76,3.22,2.46,0.0,1.0
15928,47280,261.9,18.18,-21.51,0.0,0.0
15929,47281,20.88,-7.43,12.83,0.0,0.0
15930,47282,-10.12,10.16,-6.77,0.0,0.0
15931,47283,-11.07,-0.91,5.73,0.0,0.0
15932,47302,12.57,-9.53,3.19,0.0,1.0
15933,47303,11.02,-7.38,2.05,1.0,0.0
15934,47304,9.26,0.61,0.35,1.0,1.0
15935,47305,19.15,-19.52,2.92,0.0,0.0
15936,47306,15.05,10.15,-83.33,1.0,0.0
15937,47320,-0.1,-12.46,9.53,0.0,0.0
15938,47324,-42.07,-16.95,-6.9,0.0,0.0
15939,47325,25.98,-7.39,-13.24,0.0,0.0
15940,47326,3.91,18.35,-15.56,0.0,0.0
15941,47327,-1.86,-6.63,2.13,0.0,0.0
15942,47330,21.79,3.03,-1.2,0.0,0.0
15943,47331,22.4,-2.72,1.13,0.0,1.0
15944,47334,31.61,29.3,-3.55,0.0,0.0
15945,47335,25.85,-12.5,7.32,0.0,0.0
15946,47336,8.79,0.15,4.01,0.0,0.0
15947,47337,23.5,-7.14,-24.18,0.0,0.0
15948,47338,4.01,-4.43,-1.42,0.0,0.0
15949,47339,5.23,-33.19,3.14,0.0,0.0
15950,47340,13.72,0.47,1.24,0.0,0.0
15951,47341,10.6,-4.99,-4.22,0.0,0.0
15952,47342,5.46,-34.54,0.54,0.0,0.0
15953,47344,-6.42,-15.59,2.08,0.0,0.0
15954,47345,42.0,-17.29,-1.69,0.0,0.0
15955,47346,6.0,-18.26,-1.1,0.0,0.0
15956,47348,1.97,-8.79,1.12,0.0,0.0
15957,47351,30.96,10.72,-14.82,0.0,0.0
15958,47352,-1.98,17.56,-19.23,0.0,0.0
15959,47353,12.52,4.08,7.02,0.0,0.0
15960,47354,-8.08,-8.08,5.3,0.0,0.0
15961,47355,-1.0,1.18,-1.04,0.0,0.0
15962,47356,11.44,29.84,6.13,0.0,0.0
15963,47357,-13.19,-10.67,-5.79,0.0,0.0
15964,47358,2.26,-1.0,3.14,0.0,0.0
15965,47359,6.56,8.06,7.56,0.0,0.0
15966,47360,26.65,22.22,6.6,0.0,0.0
15967,47361,-1.11,-5.53,-12.52,0.0,0.0
15968,47362,21.06,1.23,1.1,0.0,1.0
15969,47367,84.72,184.03,69.66,0.0,0.0
15970,47368,30.81,2.8,0.11,0.0,0.0
15971,47369,16.18,28.35,-2.18,0.0,0.0
15972,47371,20.33,11.92,3.6,0.0,1.0
15973,47373,-1.86,-5.94,0.17,0.0,0.0
15974,47374,8.29,1.05,2.1,1.0,1.0
15975,47380,8.42,-6.63,4.05,0.0,0.0
15976,47381,-22.06,-36.99,-21.14,0.0,0.0
15977,47382,57.89,-31.69,21.5,0.0,0.0
15978,47383,1.43,21.66,8.82,0.0,0.0
15979,47384,53.83,-22.12,-4.85,0.0,0.0
15980,47385,8.99,0.42,17.48,0.0,0.0
15981,47386,20.35,-16.69,1.4,0.0,0.0
15982,47387,-0.78,-15.35,-14.53,0.0,0.0
15983,47388,27.14,0.46,-8.35,0.0,0.0
15984,47390,2.27,-2.01,-1.07,0.0,0.0
15985,47393,43.84,42.18,10.79,0.0,0.0
15986,47394,12.49,3.91,3.7,0.0,1.0
15987,47396,-12.68,10.09,1.84,0.0,0.0
15988,47401,19.0,17.52,5.5,4.0,0.0
15989,47403,27.24,12.18,6.66,0.0,1.0
15990,47404,8.59,14.59,-3.5,1.0,0.0
15991,47405,15.05,10.15,-62.3,1.0,0.0
15992,47406,15.05,10.15,60.56,0.0,0.0
15993,47408,28.8,15.36,-1.06,1.0,0.0
15994,47420,-39.46,-60.77,30.05,0.0,0.0
15995,47421,14.97,19.5,4.31,1.0,1.0
15996,47424,-2.83,13.19,8.04,0.0,0.0
15997,47427,62.16,24.04,2.3,0.0,0.0
15998,47429,10.35,10.81,2.67,0.0,0.0
15999,47431,27.77,-9.66,29.19,0.0,0.0
16000,47432,-0.33,-15.19,0.41,0.0,0.0
16001,47433,11.96,17.62,6.0,0.0,0.0
16002,47434,510.96,232.02,-26.44,0.0,0.0
16003,47436,-0.03,8.62,28.8,0.0,0.0
16004,47437,15.05,-14.74,44.8,0.0,0.0
16005,47438,28.92,27.58,3.17,0.0,0.0
16006,47441,17.0,2.66,-0.22,0.0,1.0
16007,47443,56.48,48.39,-10.99,0.0,0.0
16008,47446,27.75,15.17,-4.92,0.0,0.0
16009,47448,12.61,18.53,10.34,0.0,0.0
16010,47449,-39.09,-3.31,18.61,0.0,0.0
16011,47451,14.26,2.81,-7.48,0.0,0.0
16012,47452,63.58,18.62,6.69,0.0,0.0
16013,47453,-37.76,-41.98,6.0,0.0,0.0
16014,47454,12.64,4.76,1.24,0.0,1.0
16015,47455,171.15,28.85,7.53,0.0,0.0
16016,47456,-20.58,-7.4,2.01,0.0,0.0
16017,47457,109.33,-60.65,28.11,0.0,0.0
16018,47458,15.05,10.15,-1.32,0.0,0.0
16019,47459,7.49,9.37,-5.46,0.0,0.0
16020,47460,11.07,17.79,2.34,0.0,1.0
16021,47462,40.0,27.28,-2.35,0.0,0.0
16022,47464,19.05,16.86,-20.46,0.0,0.0
16023,47465,-1.59,1.95,-0.94,0.0,0.0
16024,47467,15.05,10.15,-100.0,0.0,0.0
16025,47468,21.92,61.38,-3.13,0.0,0.0
16026,47469,10.39,-4.5,14.62,0.0,0.0
16027,47470,51.1,-3.04,-1.35,0.0,0.0
16028,47471,46.5,38.01,7.73,0.0,0.0
16029,47501,4.76,17.13,-0.53,0.0,1.0
16030,47512,33.42,-1.67,-1.53,0.0,0.0
16031,47513,56.45,19.72,-5.07,0.0,0.0
16032,47514,-16.14,73.87,9.92,0.0,0.0
16033,47515,0.23,90.68,-1.29,0.0,0.0
16034,47516,32.71,4.43,-5.9,0.0,0.0
16035,47519,62.2,29.99,0.08,0.0,0.0
16036,47520,12.45,5.95,5.26,0.0,0.0
16037,47521,57.99,-12.55,-32.15,0.0,0.0
16038,47522,-9.55,47.27,-20.36,0.0,0.0
16039,47523,-13.54,7.18,-3.45,0.0,0.0
16040,47524,41.64,171.36,5.83,0.0,0.0
16041,47525,-38.65,71.94,-10.14,0.0,0.0
16042,47527,5.8,16.63,-6.74,0.0,0.0
16043,47528,-30.85,-28.84,-1.63,0.0,0.0
16044,47529,-8.11,-11.3,-8.41,0.0,0.0
16045,47531,-27.41,17.17,3.57,0.0,0.0
16046,47532,15.98,14.51,5.42,0.0,0.0
16047,47535,57.24,-11.54,-12.09,0.0,0.0
16048,47536,15.05,10.15,-29.76,0.0,0.0
16049,47537,46.96,20.25,26.2,0.0,0.0
16050,47541,60.34,-7.11,-5.96,0.0,0.0
16051,47542,2.31,-4.34,-1.7,0.0,0.0
16052,47546,6.55,17.51,1.74,0.0,1.0
16053,47550,8.44,-3.05,-6.7,0.0,0.0
16054,47551,30.94,17.0,-0.36,0.0,0.0
16055,47552,52.34,697.39,18.06,0.0,0.0
16056,47553,26.39,39.76,0.37,0.0,0.0
16057,47557,-1.07,66.08,-8.39,0.0,0.0
16058,47558,15.03,12.5,5.05,0.0,0.0
16059,47561,32.3,24.26,4.39,0.0,0.0
16060,47562,8.6,27.6,-8.33,0.0,0.0
16061,47564,12.87,104.18,15.63,0.0,0.0
16062,47567,23.73,24.48,2.51,0.0,0.0
16063,47568,1.06,50.17,38.56,0.0,0.0
16064,47574,61.78,128.9,4.38,0.0,0.0
16065,47575,42.39,30.08,10.41,0.0,0.0
16066,47576,-17.25,-44.23,-3.07,0.0,0.0
16067,47577,21.67,68.47,-10.57,0.0,0.0
16068,47578,30.24,39.92,6.52,0.0,0.0
16069,47579,12.1,5.83,-5.8,0.0,0.0
16070,47580,-9.94,-16.34,6.05,0.0,0.0
16071,47581,15.54,18.36,0.2,0.0,0.0
16072,47584,-26.79,-20.53,-12.14,0.0,0.0
16073,47585,60.15,143.2,-36.74,0.0,0.0
16074,47586,12.42,16.6,-2.66,0.0,1.0
16075,47588,22.83,-24.42,12.13,0.0,0.0
16076,47590,-37.63,-63.9,26.89,0.0,0.0
16077,47591,14.14,13.81,2.77,0.0,1.0
16078,47596,177.0,226.45,-5.49,0.0,0.0
16079,47597,0.31,-7.88,-4.89,0.0,0.0
16080,47598,43.3,-13.08,-3.38,0.0,0.0
16081,47601,10.94,18.6,0.11,0.0,1.0
16082,47610,11.52,33.22,5.49,0.0,0.0
16083,47611,54.27,8.84,-5.73,0.0,0.0
16084,47612,-26.24,-7.07,8.88,0.0,0.0
16085,47613,22.91,29.45,-0.09,0.0,0.0
16086,47615,9.51,-7.58,5.59,0.0,0.0
16087,47616,10.97,-45.12,5.2,0.0,0.0
16088,47619,26.41,30.97,-8.58,0.0,0.0
16089,47620,5.17,17.0,2.59,0.0,0.0
16090,47630,8.44,9.68,2.45,1.0,1.0
16091,47631,22.51,16.35,3.65,0.0,0.0
16092,47633,-5.86,20.92,2.74,0.0,0.0
16093,47634,8.49,2.16,-17.18,0.0,0.0
16094,47635,2.43,13.0,10.98,0.0,0.0
16095,47637,27.88,74.92,-1.95,0.0,0.0
16096,47638,9.45,15.59,-1.1,0.0,0.0
16097,47639,17.27,36.76,-2.17,0.0,0.0
16098,47640,23.08,16.69,15.41,0.0,0.0
16099,47648,5.6,23.46,1.7,0.0,0.0
16100,47649,30.44,-15.36,35.27,0.0,0.0
16101,47654,80.29,-11.41,0.1,0.0,0.0
16102,47660,27.63,0.68,-5.53,0.0,0.0
16103,47665,-7.01,22.19,-4.58,0.0,0.0
16104,47666,-19.35,-28.99,-10.67,0.0,0.0
16105,47670,12.23,3.28,1.18,0.0,2.0
16106,47683,24.48,77.1,-14.25,0.0,0.0
16107,47708,497.12,7.53,7.11,0.0,0.0
16108,47710,5.37,2.09,-1.75,1.0,1.0
16109,47711,9.96,15.46,5.57,0.0,0.0
16110,47712,15.98,21.67,4.41,1.0,1.0
16111,47713,0.35,-0.48,2.08,0.0,0.0
16112,47714,4.41,-0.91,3.1,0.0,1.0
16113,47715,7.37,5.79,8.88,3.0,1.0
16114,47720,-0.14,26.21,1.88,0.0,0.0
16115,47725,13.3,13.24,-2.71,0.0,0.0
16116,47802,-0.83,11.43,-2.43,2.0,1.0
16117,47803,8.43,13.37,2.36,1.0,1.0
16118,47804,12.57,-3.18,2.67,0.0,0.0
16119,47805,2.28,5.63,-1.65,0.0,0.0
16120,47807,7.79,14.48,-3.97,0.0,0.0
16121,47809,15.05,10.15,-94.67,0.0,0.0
16122,47832,66.15,-23.11,33.62,0.0,0.0
16123,47833,58.88,76.09,40.51,0.0,0.0
16124,47834,16.23,18.77,4.48,0.0,1.0
16125,47836,15.05,10.15,2.14,0.0,0.0
16126,47837,-35.15,-6.57,-4.45,0.0,0.0
16127,47838,5.98,-10.69,8.83,0.0,0.0
16128,47840,12.66,5.27,-16.15,0.0,0.0
16129,47841,0.49,16.5,-3.41,0.0,0.0
16130,47842,14.73,1.57,4.02,0.0,1.0
16131,47846,-6.7,54.87,4.78,0.0,0.0
16132,47847,0.15,21.39,-13.16,0.0,0.0
16133,47848,17.05,3.67,8.47,0.0,0.0
16134,47849,11.71,69.69,-4.09,0.0,0.0
16135,47850,7.24,-0.34,8.4,0.0,0.0
16136,47853,-10.16,-14.25,-21.69,0.0,0.0
16137,47854,15.71,65.15,-3.85,0.0,0.0
16138,47855,-1.27,8.07,4.47,0.0,0.0
16139,47857,17.94,13.52,22.81,0.0,0.0
16140,47858,17.2,31.89,8.0,0.0,0.0
16141,47859,5.89,-22.59,9.32,0.0,0.0
16142,47860,16.77,-24.83,-1.9,0.0,0.0
16143,47861,34.05,58.78,-16.05,0.0,0.0
16144,47862,8.64,-7.79,13.04,0.0,0.0
16145,47863,8.54,160.11,28.96,0.0,0.0
16146,47865,271.4,4.66,-48.82,0.0,0.0
16147,47866,7.19,16.44,64.68,0.0,0.0
16148,47868,-21.35,-14.31,3.3,0.0,0.0
16149,47869,-3.46,168.36,3.78,0.0,0.0
16150,47871,8.47,22.25,-5.28,0.0,0.0
16151,47872,22.11,10.47,-0.58,0.0,0.0
16152,47874,-3.98,-12.66,-5.49,0.0,0.0
16153,47876,15.05,10.15,131.89,0.0,0.0
16154,47879,14.89,9.1,-6.17,0.0,0.0
16155,47880,15.05,10.15,-53.49,0.0,0.0
16156,47881,-13.9,-10.33,13.97,0.0,0.0
16157,47882,-14.33,10.08,4.53,0.0,1.0
16158,47884,-5.38,-32.92,-12.71,0.0,0.0
16159,47885,0.64,-6.06,2.36,0.0,0.0
16160,47901,48.12,6.43,12.36,0.0,0.0
16161,47904,17.01,1.21,1.25,0.0,0.0
16162,47905,14.9,15.41,3.66,3.0,1.0
16163,47906,26.9,21.78,1.11,4.0,1.0
16164,47907,15.05,10.15,2.14,1.0,0.0
16165,47909,11.31,8.63,2.79,1.0,1.0
16166,47916,59.54,127.03,-20.92,0.0,0.0
16167,47917,46.17,60.81,-2.81,0.0,0.0
16168,47918,11.64,-1.11,-0.9,0.0,0.0
16169,47920,19.99,17.42,-6.77,0.0,0.0
16170,47921,-16.14,-18.57,-10.14,0.0,0.0
16171,47922,-1.12,-1.88,8.4,0.0,0.0
16172,47923,7.78,0.09,-2.44,0.0,0.0
16173,47924,59.88,165.43,-0.58,0.0,0.0
16174,47925,-25.4,12.29,17.17,0.0,0.0
16175,47926,-5.38,20.96,4.62,0.0,0.0
16176,47928,10.31,-13.05,-1.93,0.0,0.0
16177,47929,10.58,2.12,-1.98,0.0,0.0
16178,47930,14.6,19.58,12.52,0.0,0.0
16179,47932,16.87,11.84,4.11,0.0,0.0
16180,47933,8.04,10.43,4.54,0.0,1.0
16181,47940,17.79,1.12,2.43,0.0,0.0
16182,47941,6.7,18.58,5.78,0.0,0.0
16183,47942,22.11,-3.16,9.98,0.0,0.0
16184,47943,0.44,6.76,-2.03,0.0,0.0
16185,47944,-7.81,4.15,3.93,0.0,0.0
16186,47946,13.73,16.65,10.43,0.0,0.0
16187,47948,-3.36,-7.86,-6.26,0.0,0.0
16188,47949,3.7,14.43,6.12,0.0,0.0
16189,47950,41.28,27.56,-10.94,0.0,0.0
16190,47951,5.67,7.63,-2.55,0.0,0.0
16191,47952,3.58,30.27,-5.25,0.0,0.0
16192,47954,31.76,22.68,-13.28,0.0,0.0
16193,47955,43.09,-11.57,-0.5,0.0,0.0
16194,47957,6.08,-7.76,1.29,0.0,0.0
16195,47958,28.33,-1.51,-6.54,0.0,0.0
16196,47959,11.45,-4.56,-2.35,0.0,0.0
16197,47960,12.12,-4.23,1.55,0.0,1.0
16198,47963,23.41,5.23,-2.33,0.0,0.0
16199,47964,22.12,8.44,23.49,0.0,0.0
16200,47965,39.65,7.99,-1.78,0.0,0.0
16201,47966,33.38,-17.76,-4.37,0.0,0.0
16202,47967,-31.96,2.53,20.54,0.0,0.0
16203,47968,30.46,0.32,-1.33,0.0,0.0
16204,47969,-21.71,-15.27,-12.84,0.0,0.0
16205,47970,-2.89,26.59,5.88,0.0,0.0
16206,47971,20.04,9.39,-4.7,0.0,0.0
16207,47974,11.81,11.08,20.22,0.0,0.0
16208,47975,17.76,-2.43,-7.14,0.0,0.0
16209,47977,2.77,2.73,9.41,0.0,0.0
16210,47978,14.55,7.87,1.7,0.0,1.0
16211,47980,13.82,18.86,26.68,0.0,0.0
16212,47981,25.0,36.43,-13.99,0.0,0.0
16213,47982,34.29,10.48,-13.95,0.0,0.0
16214,47983,6.26,-16.0,8.44,0.0,0.0
16215,47987,6.59,9.36,-1.19,0.0,0.0
16216,47989,22.79,-5.23,-3.52,0.0,0.0
16217,47990,-0.95,12.61,-9.72,0.0,0.0
16218,47991,17.76,20.91,0.41,0.0,0.0
16219,47992,33.73,-11.48,6.21,0.0,0.0
16220,47993,26.19,14.46,4.49,0.0,0.0
16221,47994,55.16,-32.52,-23.29,0.0,0.0
16222,47995,44.07,32.21,-8.77,0.0,0.0
16223,47997,124.86,9.79,50.99,0.0,0.0
16224,48001,19.49,1.05,4.77,0.0,0.0
16225,48002,9.37,11.81,1.16,0.0,0.0
16226,48003,3.26,5.2,10.11,0.0,0.0
16227,48005,1.6,-3.62,0.55,0.0,0.0
16228,48006,22.62,3.35,-1.49,0.0,0.0
16229,48009,17.12,42.64,-1.72,2.0,0.0
16230,48014,27.99,11.75,5.29,0.0,0.0
16231,48015,26.02,-23.82,-1.9,0.0,0.0
16232,48017,30.78,9.04,3.11,0.0,0.0
16233,48021,4.05,-26.57,1.26,0.0,0.0
16234,48022,27.26,-3.53,3.35,0.0,0.0
16235,48023,58.61,19.79,5.46,0.0,0.0
16236,48025,13.09,16.74,0.98,0.0,0.0
16237,48026,8.4,3.97,2.17,0.0,0.0
16238,48027,10.04,2.71,6.62,0.0,0.0
16239,48028,8.57,2.15,13.49,0.0,0.0
16240,48030,2.21,-22.07,5.29,0.0,0.0
16241,48032,4.41,5.49,11.24,0.0,0.0
16242,48033,14.81,-8.41,6.03,0.0,0.0
16243,48034,11.28,-0.58,10.08,2.0,0.0
16244,48035,10.64,-4.02,5.98,1.0,0.0
16245,48036,10.99,1.74,4.39,1.0,0.0
16246,48038,10.2,6.52,3.85,2.0,1.0
16247,48039,6.09,15.19,5.64,0.0,0.0
16248,48040,19.99,-5.34,2.57,1.0,0.0
16249,48041,7.39,-7.68,5.52,0.0,0.0
16250,48042,12.77,15.91,0.93,0.0,0.0
16251,48043,33.97,-11.37,1.0,0.0,0.0
16252,48044,23.29,20.39,3.43,4.0,0.0
16253,48045,23.21,7.16,0.11,0.0,0.0
16254,48047,3.62,17.6,2.3,0.0,0.0
16255,48048,7.82,1.75,-3.21,0.0,0.0
16256,48049,-5.35,7.65,6.59,0.0,0.0
16257,48050,59.7,10.63,0.7,0.0,0.0
16258,48051,7.7,6.33,5.15,2.0,1.0
16259,48054,31.04,1.28,3.44,0.0,0.0
16260,48059,14.29,3.7,0.46,2.0,1.0
16261,48060,14.3,-11.07,0.55,0.0,0.0
16262,48062,8.9,13.64,-4.67,0.0,0.0
16263,48063,22.58,53.22,4.79,0.0,0.0
16264,48064,8.86,20.82,8.82,0.0,0.0
16265,48065,14.5,20.12,10.0,0.0,0.0
16266,48066,7.41,-16.91,1.33,3.0,1.0
16267,48067,26.56,29.34,-0.16,1.0,0.0
16268,48069,8.2,31.06,-1.71,0.0,0.0
16269,48070,18.62,23.59,-1.09,0.0,0.0
16270,48071,19.05,-2.9,-0.38,2.0,0.0
16271,48072,22.13,20.1,1.65,0.0,0.0
16272,48073,28.16,23.56,-1.91,3.0,0.0
16273,48074,8.73,-2.52,3.81,0.0,0.0
16274,48075,-1.91,-10.35,-0.17,0.0,0.0
16275,48076,2.03,8.25,-4.16,2.0,0.0
16276,48079,15.88,0.18,9.37,0.0,0.0
16277,48080,11.35,0.25,2.13,0.0,0.0
16278,48081,8.45,-2.65,0.16,0.0,0.0
16279,48082,6.43,1.65,2.87,0.0,0.0
16280,48083,18.9,15.12,7.01,3.0,0.0
16281,48084,11.99,24.21,0.98,7.0,1.0
16282,48085,18.48,19.32,1.7,2.0,0.0
16283,48088,11.94,0.23,2.01,0.0,0.0
16284,48089,-3.01,-24.55,1.9,0.0,0.0
