,Median Household Income,Zip,Median Home Value,Have Bachelors+,Total Population,% Bachelors+
490,40151.0,13849,92600.0,3126.0,4727.0,66.13
491,63724.0,13850,140200.0,15819.0,21810.0,72.53
492,40167.0,13856,114300.0,4828.0,6565.0,73.54
493,70581.0,13859,83300.0,151.0,305.0,49.51
494,58875.0,13860,164400.0,46.0,101.0,45.54
495,51424.0,13861,155100.0,315.0,422.0,74.64
496,47850.0,13862,104700.0,2905.0,4313.0,67.35
497,39417.0,13863,76500.0,378.0,663.0,57.01
498,58646.0,13864,91800.0,877.0,1131.0,77.54
499,49138.0,13865,90100.0,4485.0,6381.0,70.29
500,39906.0,13901,106100.0,13312.0,19165.0,69.46
501,-666666666.0,13902,-666666666.0,68.0,6212.0,1.09
502,43861.0,13903,96300.0,13254.0,19769.0,67.04
503,41711.0,13904,84700.0,6370.0,9427.0,67.57
504,32913.0,13905,95300.0,17816.0,27783.0,64.13
505,55990.0,14001,133200.0,6795.0,9830.0,69.13
506,54809.0,14004,143700.0,9073.0,12202.0,74.36
507,58043.0,14005,124000.0,1343.0,2196.0,61.16
508,55873.0,14006,94000.0,6826.0,9375.0,72.81
509,51200.0,14008,121200.0,786.0,1234.0,63.7
510,46746.0,14009,98000.0,4006.0,5534.0,72.39
511,58148.0,14011,109800.0,7718.0,10118.0,76.28
512,12560.0,00647,73900.0,3787.0,5605.0,67.56
513,15840.0,00650,101400.0,9540.0,15359.0,62.11
514,13875.0,00652,125300.0,2235.0,3378.0,66.16
515,12703.0,00653,83000.0,8985.0,14048.0,63.96
516,14997.0,00656,80100.0,13841.0,21684.0,63.83
517,17847.0,00659,101200.0,27430.0,41843.0,65.55
518,19548.0,00660,90600.0,12096.0,17239.0,70.17
519,13631.0,00662,102500.0,29178.0,43600.0,66.92
520,16821.0,00664,96300.0,10256.0,16907.0,60.66
521,14827.0,00667,95700.0,17649.0,26300.0,67.11
522,12686.0,00669,98600.0,19520.0,30210.0,64.61
523,15431.0,00670,90500.0,6375.0,9867.0,64.61
524,16964.0,00674,110000.0,29024.0,44838.0,64.73
525,13483.0,00676,97400.0,25663.0,40310.0,63.66
526,16773.0,00677,107600.0,10489.0,15201.0,69.0
527,13230.0,00678,107500.0,17913.0,27733.0,64.59
528,13843.0,00680,87400.0,37073.0,57649.0,64.31
529,14447.0,00682,103100.0,20655.0,33510.0,61.64
530,15276.0,00683,91500.0,22747.0,34123.0,66.66
531,13100.0,00685,103800.0,28458.0,42753.0,66.56
532,13871.0,00687,99100.0,19675.0,32508.0,60.52
533,14679.0,00688,92600.0,8445.0,12311.0,68.6
534,17199.0,00690,107900.0,4307.0,6909.0,62.34
535,17267.0,00692,114800.0,23823.0,37691.0,63.21
536,16146.0,00693,114200.0,39505.0,61208.0,64.54
537,11292.0,00694,118300.0,183.0,199.0,91.96
538,14625.0,00698,91800.0,27817.0,42394.0,65.62
539,13342.0,00703,90300.0,18640.0,29189.0,63.86
540,12483.0,00704,77800.0,5119.0,7879.0,64.97
541,15536.0,00705,101400.0,16574.0,25665.0,64.58
542,15190.0,00707,92200.0,8018.0,12304.0,65.17
543,15551.0,00714,86800.0,12348.0,19601.0,63.0
544,16044.0,00715,89000.0,3139.0,4582.0,68.51
545,19380.0,00716,113600.0,21066.0,33314.0,63.23
546,14096.0,00717,107800.0,12072.0,18821.0,64.14
547,15996.0,00718,98400.0,16732.0,26429.0,63.31
548,14640.0,00719,87200.0,19558.0,30998.0,63.09
549,13930.0,00720,101800.0,14340.0,23212.0,61.78
550,14506.0,00723,87200.0,12604.0,19397.0,64.98
551,19938.0,00725,128900.0,60190.0,92339.0,65.18
552,28717.0,00727,144000.0,37456.0,56000.0,66.89
553,18689.0,00728,107100.0,28222.0,43451.0,64.95
554,22828.0,00729,118000.0,33385.0,54523.0,61.23
555,15791.0,00730,97200.0,25473.0,40412.0,63.03
556,13770.0,00731,92500.0,9026.0,13559.0,66.57
557,19468.0,00735,98600.0,9142.0,14088.0,64.89
558,20100.0,00736,105100.0,33587.0,51805.0,64.83
559,21027.0,00738,106000.0,23054.0,35077.0,65.72
560,23734.0,00739,107500.0,25460.0,39479.0,64.49
561,9483.0,00740,88800.0,1177.0,2310.0,50.95
562,17726.0,00741,96600.0,3317.0,5211.0,63.65
563,21752.0,00745,117800.0,35905.0,55315.0,64.91
564,12465.0,00751,88800.0,14622.0,23467.0,62.31
565,17809.0,00754,118900.0,26690.0,40846.0,65.34
566,17601.0,00757,94000.0,14195.0,23210.0,61.16
567,16723.0,00765,119300.0,6044.0,9182.0,65.82
568,15785.0,00766,100400.0,15971.0,26727.0,59.76
569,17185.0,00767,95600.0,24542.0,38138.0,64.35
570,16458.0,00769,86500.0,25237.0,40179.0,62.81
571,18181.0,00771,116200.0,24636.0,38000.0,64.83
572,15924.0,00772,95700.0,14012.0,22194.0,63.13
573,19333.0,00773,110900.0,13008.0,20106.0,64.7
574,17328.0,00775,122000.0,1243.0,1790.0,69.44
575,18684.0,00777,115200.0,25901.0,40772.0,63.53
576,27902.0,00778,150600.0,28845.0,44880.0,64.27
577,26284.0,00780,113900.0,8799.0,13954.0,63.06
578,13157.0,00782,86900.0,12017.0,18991.0,63.28
579,14752.0,00783,99600.0,23255.0,37004.0,62.84
580,18887.0,00784,92100.0,28582.0,45043.0,63.45
581,21625.0,00786,90300.0,234.0,346.0,67.63
582,19595.0,00791,113400.0,35207.0,53454.0,65.86
583,14947.0,00794,88800.0,18284.0,30675.0,59.61
584,16225.0,00795,101600.0,30212.0,48671.0,62.07
585,13844.0,00901,228500.0,4625.0,6064.0,76.27
586,-666666666.0,00906,-666666666.0,10.0,10.0,100.0
587,30563.0,00907,247700.0,12850.0,16169.0,79.47
588,15347.0,00909,147600.0,3810.0,5717.0,66.64
589,29851.0,00911,300500.0,6046.0,7772.0,77.79
590,16136.0,00912,153800.0,4401.0,6724.0,65.45
591,7160.0,00913,372700.0,5169.0,9617.0,53.75
592,13055.0,00915,94500.0,21551.0,33413.0,64.5
593,17941.0,00917,123700.0,16010.0,21779.0,73.51
594,30633.0,00918,214600.0,12239.0,17382.0,70.41
595,25587.0,00920,160400.0,13937.0,19016.0,73.29
596,19925.0,00921,156300.0,25896.0,39489.0,65.58
597,16510.0,00923,113400.0,19723.0,30755.0,64.13
598,19810.0,00924,140400.0,36495.0,57518.0,63.45
599,14237.0,00925,160800.0,3794.0,6567.0,57.77
600,36231.0,00926,195700.0,76277.0,111275.0,68.55
601,34843.0,00927,240100.0,11247.0,15449.0,72.8
602,60893.0,00934,-666666666.0,151.0,274.0,55.11
603,-666666666.0,00936,-666666666.0,1154.0,1431.0,80.64
604,24420.0,00949,129000.0,53602.0,82644.0,64.86
605,-666666666.0,00950,-666666666.0,0.0,0.0,
606,-666666666.0,00951,-666666666.0,6.0,6.0,100.0
607,16754.0,00952,109700.0,6591.0,10294.0,64.03
608,26851.0,00953,143400.0,44938.0,72520.0,61.97
609,23040.0,00956,135400.0,53668.0,80531.0,66.64
610,22996.0,00957,138900.0,30387.0,46777.0,64.96
611,26704.0,00959,153300.0,32079.0,48521.0,66.11
612,-666666666.0,00960,-666666666.0,1697.0,2240.0,75.76
613,30902.0,00961,158800.0,22967.0,32703.0,70.23
614,15714.0,00962,109200.0,13901.0,22523.0,61.72
615,14891.0,00965,87700.0,6204.0,9579.0,64.77
616,53542.0,00966,292400.0,12253.0,17696.0,69.24
617,39940.0,00968,236300.0,3093.0,3774.0,81.96
618,49777.0,00969,249500.0,28774.0,42066.0,68.4
619,23448.0,00971,157700.0,21444.0,30911.0,69.37
620,29258.0,00976,160200.0,41902.0,64650.0,64.81
621,38605.0,00979,215300.0,12641.0,16836.0,75.08
622,24547.0,00982,147900.0,11182.0,16370.0,68.31
623,26186.0,00983,153500.0,27673.0,42438.0,65.21
624,25585.0,00985,144200.0,26006.0,38155.0,68.16
625,31286.0,00987,156200.0,39407.0,60789.0,64.83
626,59453.0,01001,219500.0,12000.0,16775.0,71.54
627,54395.0,01002,337900.0,13187.0,27684.0,47.63
628,-666666666.0,01003,-666666666.0,305.0,11516.0,2.65
629,74167.0,01005,239000.0,3502.0,5045.0,69.42
630,75502.0,01007,276000.0,9874.0,14479.0,68.2
631,78563.0,01008,255700.0,887.0,1196.0,74.16
632,46625.0,01009,210900.0,501.0,663.0,75.57
633,78380.0,01010,260700.0,2525.0,3582.0,70.49
634,55795.0,01011,213200.0,1007.0,1331.0,75.66
635,49821.0,01012,234100.0,385.0,509.0,75.64
636,39502.0,01013,182600.0,14633.0,22391.0,65.35
637,50045.0,01020,187200.0,21881.0,30225.0,72.39
638,51512.0,01022,131000.0,1621.0,2589.0,62.61
639,61250.0,01026,279600.0,775.0,1100.0,70.45
640,55959.0,01027,237900.0,13186.0,17641.0,74.75
641,76517.0,01028,263500.0,10842.0,15555.0,69.7
642,63068.0,01029,314000.0,475.0,577.0,82.32
643,74948.0,01030,245500.0,8456.0,11633.0,72.69
644,47639.0,01031,247800.0,1084.0,1524.0,71.13
645,70455.0,01032,244100.0,504.0,681.0,74.01
646,70771.0,01033,243200.0,4476.0,6159.0,72.67
647,71490.0,01034,291800.0,1320.0,1856.0,71.12
648,75313.0,01035,314700.0,3827.0,5209.0,73.47
649,82963.0,01036,283000.0,3692.0,5078.0,72.71
650,121815.0,01037,343100.0,495.0,819.0,60.44
651,62404.0,01038,309700.0,1894.0,2553.0,74.19
652,78333.0,01039,327600.0,1214.0,1470.0,82.59
653,33915.0,01040,189400.0,25898.0,39897.0,64.91
654,60179.0,01050,221700.0,1855.0,2656.0,69.84
655,69435.0,01053,283400.0,1556.0,1913.0,81.34
656,74500.0,01054,335100.0,1252.0,1756.0,71.3
657,60694.0,01056,225100.0,15301.0,21131.0,72.41
658,67786.0,01057,240100.0,5902.0,8492.0,69.5
659,47335.0,01060,305700.0,9741.0,14984.0,65.01
660,62424.0,01062,258100.0,7753.0,11027.0,70.31
661,-666666666.0,01063,-666666666.0,5.0,697.0,0.72
662,-666666666.0,01066,-666666666.0,0.0,0.0,
663,79700.0,01068,293600.0,1268.0,1822.0,69.59
664,52957.0,01069,211100.0,6564.0,8935.0,73.46
665,61875.0,01070,225000.0,450.0,580.0,77.59
666,65592.0,01071,226500.0,1128.0,1619.0,69.67
667,65398.0,01072,260700.0,1079.0,1518.0,71.08
668,76396.0,01073,288400.0,4060.0,5758.0,70.51
669,72650.0,01074,204200.0,306.0,338.0,90.53
670,62329.0,01075,243400.0,11276.0,17566.0,64.19
671,74721.0,01077,244000.0,6539.0,9425.0,69.38
672,39688.0,01079,193400.0,152.0,195.0,77.95
673,37250.0,01080,169900.0,1626.0,2527.0,64.35
674,60833.0,01081,227600.0,1370.0,1812.0,75.61
675,51732.0,01082,208900.0,7300.0,10175.0,71.74
676,44286.0,01083,207600.0,2006.0,2928.0,68.51
677,57083.0,01084,305800.0,204.0,235.0,86.81
678,54042.0,01085,226400.0,26753.0,40212.0,66.53
679,-666666666.0,01086,-666666666.0,8.0,1463.0,0.55
680,27396.0,01088,239200.0,677.0,719.0,94.16
681,54251.0,01089,210000.0,19350.0,28320.0,68.33
682,58199.0,01092,200000.0,969.0,1460.0,66.37
683,85417.0,01093,281300.0,257.0,355.0,72.39
684,16063.0,01094,130900.0,201.0,214.0,93.93
685,88737.0,01095,299600.0,10060.0,14183.0,70.93
686,64432.0,01096,253500.0,1592.0,2078.0,76.61
687,58125.0,01097,-666666666.0,19.0,53.0,35.85
688,63333.0,01098,238400.0,880.0,1136.0,77.46
689,19244.0,01103,149000.0,1607.0,2481.0,64.77
690,34213.0,01104,146500.0,14667.0,23038.0,63.66
691,18064.0,01105,153400.0,6918.0,13105.0,52.79
692,96913.0,01106,351300.0,10814.0,16087.0,67.22
693,18326.0,01107,160500.0,6007.0,11368.0,52.84
694,37084.0,01108,163800.0,15091.0,24808.0,60.83
695,34671.0,01109,133600.0,16058.0,31134.0,51.58
696,58735.0,01118,168300.0,9699.0,13754.0,70.52
697,45855.0,01119,147400.0,8884.0,15044.0,59.05
698,80313.0,01128,185400.0,1986.0,2536.0,78.31
699,65053.0,01129,175000.0,5030.0,7165.0,70.2
700,32518.0,01151,158100.0,4933.0,8244.0,59.84
701,-666666666.0,01199,-666666666.0,0.0,0.0,
702,45154.0,01201,178500.0,33015.0,46257.0,71.37
703,39234.0,01220,156000.0,6128.0,8706.0,70.39
704,45461.0,01222,283000.0,534.0,783.0,68.2
705,46618.0,01223,224000.0,1846.0,2358.0,78.29
706,87625.0,01224,162900.0,134.0,249.0,53.82
707,58553.0,01225,193900.0,2224.0,3033.0,73.33
708,53900.0,01226,204400.0,4998.0,6971.0,71.7
709,65278.0,01229,405600.0,129.0,178.0,72.47
710,49444.0,01230,349300.0,6319.0,8697.0,72.66
711,62723.0,01235,222800.0,2128.0,2861.0,74.38
712,56250.0,01236,322800.0,1017.0,1323.0,76.87
713,67072.0,01237,228000.0,1783.0,2544.0,70.09
714,52702.0,01238,246200.0,4456.0,6209.0,71.77
715,54560.0,01240,305700.0,3249.0,4418.0,73.54
716,111250.0,01242,187500.0,211.0,578.0,36.51
717,54375.0,01243,194200.0,202.0,249.0,81.12
718,29688.0,01244,323100.0,140.0,172.0,81.4
719,48750.0,01245,395500.0,675.0,833.0,81.03
720,39760.0,01247,152300.0,10741.0,16213.0,66.25
721,70313.0,01253,314900.0,495.0,584.0,84.76
722,91250.0,01254,413000.0,915.0,1187.0,77.09
723,60104.0,01255,245700.0,747.0,985.0,75.84
724,58068.0,01256,186300.0,510.0,706.0,72.24
725,58317.0,01257,370400.0,1715.0,2138.0,80.22
726,60625.0,01258,381300.0,213.0,262.0,81.3
727,68462.0,01259,425900.0,391.0,516.0,75.78
728,70313.0,01260,314300.0,73.0,73.0,100.0
729,32456.0,01262,390100.0,759.0,1040.0,72.98
730,73125.0,01264,350000.0,118.0,138.0,85.51
731,75217.0,01266,395600.0,1235.0,1686.0,73.25
732,73414.0,01267,295400.0,5256.0,8035.0,65.41
733,74412.0,01270,252600.0,561.0,798.0,70.3
734,46138.0,01301,188000.0,12832.0,17822.0,72.0
735,66429.0,01330,294000.0,1172.0,1574.0,74.46
736,53274.0,01331,180600.0,9058.0,13456.0,67.32
737,55556.0,01337,225700.0,1895.0,2569.0,73.76
738,90865.0,01338,320600.0,159.0,245.0,64.9
739,48542.0,01339,210100.0,1085.0,1441.0,75.29
740,53938.0,01340,202800.0,1284.0,1734.0,74.05
741,81042.0,01341,303500.0,1251.0,1753.0,71.36
742,71804.0,01342,323200.0,872.0,1234.0,70.66
743,43125.0,01343,250000.0,51.0,113.0,45.13
744,55078.0,01344,194900.0,981.0,1454.0,67.47
745,69688.0,01346,241300.0,315.0,395.0,79.75
746,28839.0,01347,160000.0,60.0,74.0,81.08
747,51136.0,01349,193600.0,620.0,980.0,63.27
748,30714.0,01350,143800.0,94.0,122.0,77.05
749,49167.0,01351,243700.0,1743.0,2407.0,72.41
750,59800.0,01354,209200.0,1101.0,1428.0,77.1
751,64167.0,01355,243500.0,621.0,843.0,73.67
752,61667.0,01360,251800.0,2240.0,3034.0,73.83
753,44801.0,01364,170500.0,5646.0,7942.0,71.09
754,69167.0,01366,295800.0,931.0,1335.0,69.74
755,48542.0,01367,212000.0,362.0,450.0,80.44
756,59609.0,01368,211900.0,816.0,1058.0,77.13
757,61594.0,01370,242800.0,3250.0,4362.0,74.51
758,66393.0,01373,264400.0,3314.0,4770.0,69.48
759,54208.0,01375,297600.0,2353.0,3696.0,63.66
760,36843.0,01376,190200.0,3728.0,5329.0,69.96
761,59531.0,01378,178300.0,469.0,601.0,78.04
762,57375.0,01379,201900.0,809.0,1042.0,77.64
763,48010.0,01420,213900.0,25542.0,40309.0,63.37
764,81842.0,01430,240500.0,4018.0,6033.0,66.6
765,82614.0,01431,269800.0,2096.0,3030.0,69.17
766,54778.0,01432,301900.0,5286.0,6945.0,76.11
767,100288.0,01434,348200.0,1205.0,1607.0,74.98
768,66875.0,01436,216400.0,2148.0,3320.0,64.7
769,52426.0,01438,205100.0,299.0,379.0,78.89
770,48174.0,01440,198300.0,14399.0,20479.0,70.31
771,117903.0,01450,454400.0,6638.0,10478.0,63.35
772,140223.0,01451,642400.0,3024.0,4711.0,64.19
773,83333.0,01452,272300.0,2982.0,4341.0,68.69
774,58899.0,01453,251100.0,28246.0,41069.0,68.78
775,103438.0,01460,395200.0,5966.0,8810.0,67.72
776,83265.0,01462,305000.0,7048.0,10034.0,70.24
777,84618.0,01463,338400.0,7387.0,11407.0,64.76
778,71146.0,01464,285200.0,5408.0,7235.0,74.75
779,162981.0,01467,656600.0,360.0,590.0,61.02
780,79464.0,01468,251300.0,2788.0,4055.0,68.75
781,79219.0,01469,274100.0,4401.0,6669.0,65.99
782,78632.0,01473,281600.0,5016.0,7250.0,69.19
783,68875.0,01474,290200.0,1440.0,2237.0,64.37
784,58137.0,01475,223800.0,6869.0,10250.0,67.01
785,74195.0,01501,254000.0,11301.0,16025.0,70.52
786,94712.0,01503,429500.0,2077.0,2819.0,73.68
787,73586.0,01504,284000.0,6151.0,9028.0,68.13
788,91734.0,01505,370000.0,3031.0,4320.0,70.16
789,62390.0,01506,208900.0,2526.0,3363.0,75.11
790,91653.0,01507,322700.0,8304.0,12827.0,64.74
791,61796.0,01510,268100.0,9369.0,13614.0,68.82
792,62350.0,01515,238300.0,1371.0,2058.0,66.62
793,80464.0,01516,311100.0,5450.0,8372.0,65.1
794,83207.0,01518,267100.0,1847.0,2972.0,62.15
795,105236.0,01519,376600.0,4117.0,6431.0,64.02
796,94978.0,01520,294200.0,9514.0,14156.0,67.21
797,69565.0,01521,221200.0,1845.0,2595.0,71.1
798,81571.0,01522,268800.0,2088.0,3041.0,68.66
799,89731.0,01523,337200.0,5055.0,7329.0,68.97
800,72421.0,01524,276000.0,4492.0,6841.0,65.66
801,44148.0,01525,269300.0,170.0,203.0,83.74
802,77865.0,01527,280600.0,9550.0,13216.0,72.26
803,73426.0,01529,288000.0,2031.0,3154.0,64.39
804,88571.0,01531,291800.0,740.0,1124.0,65.84
805,104420.0,01532,382900.0,9341.0,14180.0,65.87
806,91042.0,01534,321400.0,3315.0,5142.0,64.47
807,64009.0,01535,235800.0,3165.0,4686.0,67.54
808,89385.0,01536,331400.0,4848.0,7063.0,68.64
809,71261.0,01537,228700.0,1750.0,2312.0,75.69
810,66794.0,01540,258700.0,7826.0,11377.0,68.79
811,108319.0,01541,374000.0,2387.0,3412.0,69.96
812,73358.0,01542,270800.0,1201.0,1744.0,68.86
813,83734.0,01543,263500.0,4987.0,7812.0,63.84
814,89079.0,01545,366400.0,23485.0,35146.0,66.82
815,43965.0,01550,220600.0,10987.0,16800.0,65.4
816,69261.0,01560,345000.0,2565.0,4073.0,62.98
817,35227.0,01561,-666666666.0,206.0,359.0,57.38
818,59420.0,01562,253500.0,8311.0,11715.0,70.94
819,102270.0,01564,341000.0,5382.0,7768.0,69.28
820,78088.0,01566,295700.0,4383.0,6161.0,71.14
821,106397.0,01568,416900.0,4912.0,7281.0,67.46
822,87192.0,01569,306600.0,9059.0,13171.0,68.78
823,49621.0,01570,240400.0,11861.0,16752.0,70.8
824,72500.0,01571,253800.0,6959.0,11276.0,61.72
825,99394.0,01581,425400.0,12315.0,18285.0,67.35
826,75099.0,01583,286300.0,5465.0,7600.0,71.91
827,60179.0,01585,253400.0,3217.0,4448.0,72.32
828,61225.0,01588,289200.0,6843.0,10262.0,66.68
829,109130.0,01590,361900.0,5890.0,8808.0,66.87
830,59964.0,01602,245200.0,15896.0,22353.0,71.11
831,44165.0,01603,208000.0,12656.0,18858.0,67.11
832,51363.0,01604,229900.0,24977.0,35564.0,70.23
833,36051.0,01605,238800.0,16264.0,25895.0,62.81
834,60234.0,01606,230200.0,14299.0,20283.0,70.5
835,45510.0,01607,210900.0,5951.0,8425.0,70.64
836,17467.0,01608,86000.0,2044.0,3961.0,51.6
837,41935.0,01609,303100.0,11769.0,21346.0,55.13
838,30359.0,01610,223700.0,11341.0,24114.0,47.03
839,65764.0,01611,226800.0,1725.0,2362.0,73.03
840,105072.0,01612,294700.0,3110.0,4767.0,65.24
841,87643.0,01701,367500.0,22754.0,30895.0,73.65
842,53069.0,01702,330900.0,24241.0,36996.0,65.52
843,93542.0,01718,313600.0,321.0,563.0,57.02
844,103918.0,01719,494300.0,3317.0,4957.0,66.92
845,108981.0,01720,486400.0,13759.0,20897.0,65.84
846,93770.0,01721,361100.0,11151.0,16305.0,68.39
847,103529.0,01730,537400.0,9093.0,13297.0,68.38
848,82083.0,01731,-666666666.0,782.0,1883.0,41.53
849,137120.0,01740,512700.0,3161.0,4827.0,65.49
850,159063.0,01741,780700.0,3166.0,4814.0,65.77
851,128415.0,01742,711200.0,12703.0,17719.0,71.69
852,104659.0,01745,382300.0,283.0,378.0,74.87
853,107374.0,01746,389500.0,9221.0,13512.0,68.24
854,98220.0,01747,336400.0,4095.0,5909.0,69.3
855,126350.0,01748,519300.0,9169.0,14691.0,62.41
856,76714.0,01749,323500.0,13547.0,18845.0,71.89
857,72853.0,01752,328300.0,27519.0,38087.0,72.25
858,77255.0,01754,335500.0,7189.0,10083.0,71.3
859,93245.0,01756,380900.0,3883.0,5787.0,67.1
860,64955.0,01757,324500.0,19292.0,28008.0,68.88
861,90046.0,01760,430100.0,22926.0,32559.0,70.41
862,152083.0,01770,746500.0,2697.0,4102.0,65.75
863,144634.0,01772,517600.0,6125.0,9293.0,65.91
864,149890.0,01773,865000.0,3312.0,4701.0,70.45
865,112130.0,01775,449600.0,4516.0,6488.0,69.61
866,159713.0,01776,636800.0,10994.0,17482.0,62.89
867,125038.0,01778,621600.0,8957.0,13062.0,68.57
868,73010.0,01801,372000.0,27956.0,38252.0,73.08
869,91268.0,01803,428000.0,17044.0,23998.0,71.02
870,113936.0,01810,546800.0,21949.0,32945.0,66.62
871,88188.0,01821,351700.0,20541.0,30168.0,68.09
872,99040.0,01824,364200.0,17511.0,24934.0,70.23
873,71824.0,01826,295300.0,20384.0,29213.0,69.78
874,109205.0,01827,456100.0,2064.0,3128.0,65.98
875,56094.0,01830,284700.0,17858.0,25062.0,71.26
876,58336.0,01832,264200.0,14730.0,21934.0,67.16
877,106765.0,01833,436800.0,5372.0,8083.0,66.46
878,91080.0,01834,366300.0,4390.0,6401.0,68.58
879,73711.0,01835,280000.0,9135.0,13548.0,67.43
880,17828.0,01840,175900.0,2936.0,4432.0,66.25
881,30415.0,01841,236400.0,27118.0,47741.0,56.8
882,43163.0,01843,248300.0,14765.0,23686.0,62.34
883,65860.0,01844,295100.0,31665.0,46687.0,67.82
884,95199.0,01845,434000.0,18294.0,28156.0,64.97
885,51379.0,01850,215700.0,10407.0,16170.0,64.36
886,53489.0,01851,255900.0,18835.0,29726.0,63.36
887,51452.0,01852,247800.0,22375.0,32664.0,68.5
888,49561.0,01854,235900.0,16754.0,27336.0,61.29
889,76936.0,01860,326000.0,4418.0,6297.0,70.16
890,86630.0,01862,340200.0,7265.0,10145.0,71.61
891,75969.0,01863,298700.0,6279.0,8676.0,72.37
892,104069.0,01864,443300.0,10077.0,14703.0,68.54
893,98939.0,01867,448500.0,16307.0,24083.0,67.71
894,87598.0,01876,348000.0,19926.0,28395.0,70.17
895,101103.0,01879,366000.0,7306.0,11198.0,65.24
896,86440.0,01880,406900.0,17656.0,24699.0,71.48
897,119511.0,01886,457200.0,14091.0,21716.0,64.89
898,100861.0,01887,389200.0,14951.0,22116.0,67.6
899,127665.0,01890,690600.0,14264.0,21205.0,67.27
900,21886.0,01901,207500.0,1298.0,1832.0,70.85
901,36966.0,01902,259400.0,28331.0,44991.0,62.97
902,74448.0,01904,287600.0,13324.0,19076.0,69.85
903,43686.0,01905,255200.0,15257.0,24071.0,63.38
904,75258.0,01906,360200.0,19287.0,26516.0,72.74
905,90289.0,01907,414500.0,9990.0,13974.0,71.49
906,77243.0,01908,554100.0,2563.0,3420.0,74.94
907,79293.0,01913,327200.0,11582.0,16267.0,71.2
908,67733.0,01915,368400.0,27019.0,39455.0,68.48
909,137159.0,01921,628400.0,5282.0,7950.0,66.44
910,115500.0,01922,451000.0,1877.0,3062.0,61.3
911,78593.0,01923,375800.0,18747.0,26265.0,71.38
912,79492.0,01929,515500.0,2564.0,3470.0,73.89
913,59061.0,01930,376400.0,21629.0,28869.0,74.92
914,-666666666.0,01937,-666666666.0,38.0,38.0,100.0
915,84609.0,01938,447300.0,9544.0,13127.0,72.71
916,98426.0,01940,541400.0,8086.0,11793.0,68.57
917,114639.0,01944,807400.0,3552.0,5137.0,69.15
918,99574.0,01945,569600.0,13835.0,19811.0,69.83
919,93415.0,01949,443300.0,6200.0,8839.0,70.14
920,80861.0,01950,439100.0,13075.0,17370.0,75.27
921,68958.0,01951,481000.0,2696.0,3585.0,75.2
922,68194.0,01952,323200.0,5938.0,8212.0,72.31
923,65432.0,01960,351000.0,36679.0,50674.0,72.38
924,71447.0,01966,471600.0,5417.0,7021.0,77.15
925,79449.0,01969,438900.0,4100.0,5815.0,70.51
926,56203.0,01970,320400.0,27916.0,41051.0,68.0
927,103774.0,01982,491900.0,4941.0,7809.0,63.27
928,116122.0,01983,549400.0,3998.0,6075.0,65.81
929,139856.0,01984,614300.0,2491.0,4831.0,51.56
930,104931.0,01985,488300.0,2753.0,4222.0,65.21
931,83534.0,02019,297900.0,10953.0,16165.0,67.76
932,90951.0,02021,432400.0,15155.0,21408.0,70.79
933,117831.0,02025,726600.0,4899.0,7483.0,65.47
934,83364.0,02026,377700.0,17442.0,24521.0,71.13
935,184646.0,02030,917100.0,3545.0,5564.0,63.71
936,74940.0,02032,460800.0,2631.0,3709.0,70.94
937,92370.0,02035,391900.0,11362.0,16734.0,67.9
938,92066.0,02038,396600.0,19626.0,31317.0,62.67
939,99318.0,02043,634800.0,14834.0,21916.0,67.69
940,72036.0,02045,358100.0,7929.0,10391.0,76.31
941,31676.0,02047,679200.0,171.0,171.0,100.0
942,98182.0,02048,382400.0,14493.0,23094.0,62.76
943,93231.0,02050,416600.0,17389.0,25360.0,68.57
944,128446.0,02052,589300.0,7695.0,12004.0,64.1
945,106058.0,02053,380800.0,8371.0,12670.0,66.07
946,90360.0,02054,363600.0,5598.0,7852.0,71.29
947,118809.0,02056,463000.0,7709.0,10994.0,70.12
948,109167.0,02061,596600.0,6758.0,10430.0,64.79
949,73838.0,02062,385400.0,20716.0,28483.0,72.73
950,91573.0,02066,489400.0,12072.0,17643.0,68.42
951,121672.0,02067,461200.0,11576.0,17341.0,66.76
952,127614.0,02071,462700.0,1283.0,1831.0,70.07
953,68474.0,02072,324900.0,19219.0,27008.0,71.16
954,91653.0,02081,402100.0,12835.0,18561.0,69.15
955,120078.0,02090,621000.0,9599.0,14508.0,66.16
956,100938.0,02093,418000.0,7453.0,10879.0,68.51
957,92863.0,02108,922900.0,3076.0,3923.0,78.41
958,127131.0,02109,658200.0,3354.0,4042.0,82.98
959,121780.0,02110,732200.0,1457.0,1586.0,91.87
960,31984.0,02111,596500.0,4740.0,6995.0,67.76
961,57566.0,02113,478300.0,4571.0,6768.0,67.54
